Fiona, a neuroscientist, faces a moral dilemma.;Fiona has developed a groundbreaking treatment for a severe neurological disorder. However, the treatment requires the use of stem cells obtained from human embryos.;Harm (Necessary): Destruction of human embryos.;Good: Effective treatment for a severe neurological disorder.;A pharmaceutical company would cause the destruction of human embryos for cosmetic research, no matter what Fiona does.;Fiona does not prevent the use of stem cells from human embryos.;Do you think that the action that Fiona took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Fiona intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Thomas, a youth counselor, faces a moral dilemma.;Thomas must choose between reporting a troubled teenager's illegal activities to the authorities, which would lead to the teenager's arrest, or keeping the information confidential to maintain the teenager's trust in the counseling process.;Harm (Necessary): The teenager's arrest and loss of trust in the counseling process.;Good: The teenager receives appropriate intervention and rehabilitation.;The teenager's illegal activities would be discovered by a school staff member and reported to the authorities, causing the teenager's arrest and loss of trust in the counseling process, no matter what Thomas does.;Thomas does not prevent the teenager's arrest by not reporting the illegal activities.;Do you think that the action that Thomas took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Thomas intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Harold, a veterinarian, faces a moral dilemma.;Harold must decide whether to euthanize an aggressive dog that poses a danger to people and other animals. The euthanasia is necessary to prevent potential harm to others.;Harm (Necessary): Euthanizing the aggressive dog.;Good: Preventing potential harm to people and other animals.;The dog's owner would euthanize the dog at another veterinary clinic, causing the dog's death, no matter what Harold does.;Harold does not prevent the euthanasia of the aggressive dog.;Do you think that the action that Harold took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Harold intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Amelia, an urban planner, faces a moral dilemma.;Amelia must decide whether to demolish a historic building to make way for a new hospital that will provide essential healthcare services to thousands of people. The demolition of the historic building is necessary to build the hospital.;Harm (Necessary): Demolition of the historic building.;Good: Providing essential healthcare services to thousands of people.;A natural disaster would cause the demolition of the historic building, no matter what Amelia does.;Amelia does not prevent the demolition of the historic building.;Do you think that the action that Amelia took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Amelia intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Edward, a veterinarian, faces a moral dilemma.;Edward must decide whether to euthanize a terminally ill dog to use its organs for life-saving transplants for other animals. The euthanasia is necessary to save the lives of multiple animals in need of organ transplants.;Harm (Necessary): Euthanizing the terminally ill dog.;Good: Saving the lives of multiple animals in need of organ transplants.;The dog dies of natural causes, making its organs available for transplants, no matter what Edward does.;Edward does not prevent the euthanasia of the terminally ill dog.;Do you think that the action that Edward took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Edward intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Kevin, a defense attorney, faces a moral dilemma.;Kevin must decide whether to use sensitive, illegally obtained evidence to exonerate his innocent client who has been wrongly accused of a serious crime. The use of this evidence will expose the real criminal, but it will also tarnish the reputation of an honest police officer who unknowingly made a mistake during the investigation.;Harm (Necessary): Tarnishing the reputation of an honest police officer.;Good: Exonerating the innocent client and exposing the real criminal.;A journalist would uncover the sensitive information and publish it, tarnishing the police officer's reputation and exposing the real criminal, no matter what Kevin does.;Kevin does not prevent the use of the sensitive, illegally obtained evidence.;Do you think that the action that Kevin took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Kevin intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Harry, an x-ray technician, faces a moral dilemma.;Harry discovers a new x-ray technique that can detect cancer at an incredibly early stage, improving survival rates. However, the technique requires the use of a radioactive substance that has been proven to cause harm to the technicians administering it.;Harm (Necessary): Harm caused to x-ray technicians administering the radioactive substance.;Good: Early detection of cancer, improving survival rates.;A hospital in another country using the new x-ray technique would cause harm to their x-ray technicians, no matter what Harry does.;Harry does not prevent the implementation of the new x-ray technique.;Do you think that the action that Harry took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Harry intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Samuel, a yacht designer, faces a moral dilemma.;Samuel has been asked to design a luxury yacht for a wealthy client who plans to use it for controversial political meetings. The money earned from this project would allow Samuel to fund a nonprofit organization that provides education and resources to underprivileged children.;Harm (Necessary): Supporting controversial political meetings.;Good: Funding a nonprofit organization for underprivileged children.;The wealthy client would hire another yacht designer to build the luxury yacht for controversial political meetings, no matter what Samuel does.;Samuel does not prevent designing the yacht.;Do you think that the action that Samuel took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Samuel intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Bianca, a trauma therapist, faces a moral dilemma.;Bianca must decide whether to use a controversial therapy technique that involves patients reliving their traumatic experiences in order to overcome them. This therapy is highly effective but causes short-term emotional distress to the patients.;Harm (Necessary): Short-term emotional distress for patients.;Good: Overcoming traumatic experiences.;A patient's family member insisting on the use of the controversial therapy technique would cause short-term emotional distress, no matter what Bianca does.;Bianca does not prevent the use of the controversial therapy technique.;Do you think that the action that Bianca took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Bianca intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Nancy, a television producer, faces a moral dilemma.;Nancy must decide whether to air an investigative report that exposes a corrupt politician. The report will ruin the politician's career, but it is necessary to inform the public about the corruption.;Harm (Necessary): Ruining the politician's career.;Good: Informing the public about the corruption.;A whistleblower leaks the information to a rival news organization, exposing the corruption and ruining the politician's career, no matter what Nancy does.;Nancy does not prevent airing the investigative report.;Do you think that the action that Nancy took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Nancy intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Victor, a bioengineer, faces a moral dilemma.;Victor has developed a new gene-editing technology that can eradicate a deadly genetic disease. However, to do so, he must first test the technology on human embryos, which raises ethical concerns.;Harm (Necessary): Testing gene-editing technology on human embryos.;Good: Eradicating a deadly genetic disease.;Another research team would conduct tests on animal embryos, attempting to eradicate the deadly genetic disease, no matter what Victor does.;Victor does not prevent testing the gene-editing technology on human embryos.;Do you think that the action that Victor took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Victor intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Emily, a weapons designer, faces a moral dilemma.;Emily must decide whether to design a powerful new weapon for the military. The weapon would be necessary to end a long-lasting conflict and bring peace to a war-torn region.;Harm (Necessary): Increased destruction and casualties due to the new weapon.;Good: Ending the long-lasting conflict and bringing peace to the war-torn region.;A different weapons designer would create a similarly powerful weapon that causes increased destruction and casualties, no matter what Emily does.;Emily does not prevent the design of the powerful new weapon.;Do you think that the action that Emily took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Emily intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Cynthia, a food scientist, faces a moral dilemma.;Cynthia must decide whether to use a controversial ingredient in a new food product that will help solve world hunger. The ingredient is derived from an endangered species, but it is necessary to create the affordable, nutritious food.;Harm (Necessary): Depletion of the endangered species population.;Good: Solving world hunger with the new food product.;Poachers would cause depletion of the endangered species population, no matter what Cynthia does.;Cynthia does not prevent the use of the controversial ingredient.;Do you think that the action that Cynthia took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Cynthia intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Henry, a marketing executive, faces a moral dilemma.;Henry is asked to create a marketing campaign for a tobacco company. The campaign would increase the company's sales, enabling them to donate a large sum of money to a cancer research organization.;Harm (Necessary): Promoting tobacco products that are harmful to health.;Good: Funding cancer research.;A rival marketing firm would create the tobacco marketing campaign, causing the promotion of harmful tobacco products, no matter what Henry does.;Henry does not prevent the creation of the marketing campaign.;Do you think that the action that Henry took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Henry intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Olivia, a forensic psychologist, faces a moral dilemma.;Olivia must decide whether to use a controversial and potentially harmful therapy technique to unlock repressed memories in a crime witness. The retrieved memories could help solve a high-profile criminal case and bring justice to the victims.;Harm (Necessary): Using the controversial and potentially harmful therapy technique.;Good: Solving the high-profile criminal case and bringing justice to the victims.;A different psychologist would employ the controversial therapy technique on the crime witness, causing harm, no matter what Olivia does.;Olivia does not prevent the use of the controversial and potentially harmful therapy technique.;Do you think that the action that Olivia took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Olivia intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Thomas, a horticulturist, faces a moral dilemma.;Thomas must decide whether to use a pesticide that will eliminate a harmful insect infestation in the community garden, ensuring a successful harvest. However, using the pesticide will also harm the local bee population, which is essential for pollination.;Harm (Necessary): Harming the local bee population.;Good: Ensuring a successful harvest in the community garden.;A neighboring farmer spraying pesticide on their crops would harm the local bee population, no matter what Thomas does.;Thomas does not prevent the use of the pesticide.;Do you think that the action that Thomas took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Thomas intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Ursula, a dog trainer, faces a moral dilemma.;Ursula must decide whether to use a controversial training method that causes distress to a dog in order to rehabilitate it and prevent it from being euthanized due to its aggressive behavior.;Harm (Necessary): Causing distress to the dog during training.;Good: Rehabilitating the dog and preventing it from being euthanized.;A local animal control officer would capture the aggressive dog and schedule it for euthanasia, no matter what Ursula does.;Ursula does not prevent the use of the controversial training method.;Do you think that the action that Ursula took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Ursula intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Daniel, a transportation engineer, faces a moral dilemma.;Daniel must decide whether to reroute a busy highway through a small village to prevent potential landslides. The rerouting is necessary to ensure the safety of thousands of drivers, but it will cause disruption and pollution in the village.;Harm (Necessary): Disruption and pollution in the small village.;Good: Ensuring the safety of thousands of drivers.;A construction company would propose a new highway project that would also disrupt the small village, no matter what Daniel does.;Daniel does not prevent the rerouting of the busy highway.;Do you think that the action that Daniel took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Daniel intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Caleb, a data scientist, faces a moral dilemma.;Caleb must decide whether to create an algorithm that will optimize traffic flow in a busy city. To achieve this, the algorithm will prioritize public transportation, causing delays for private vehicles.;Harm (Necessary): Delays for private vehicles.;Good: Optimized traffic flow in the city.;A city-wide event would cause delays for private vehicles, no matter what Caleb does.;Caleb does not prevent the creation of the algorithm.;Do you think that the action that Caleb took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Caleb intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Ursula, an X-ray technician, faces a moral dilemma.;Ursula must decide whether to use a new X-ray technology that exposes patients to a higher level of radiation but provides more accurate diagnoses. The increased radiation exposure is necessary to achieve the more accurate diagnoses.;Harm (Necessary): Increased radiation exposure to patients.;Good: More accurate diagnoses for patients.;A nearby nuclear power plant experiences a minor leak, causing increased radiation exposure to the local population, no matter what Ursula does.;Ursula does not prevent the use of the new X-ray technology.;Do you think that the action that Ursula took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Ursula intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Kevin, a zookeeper, faces a moral dilemma.;Kevin must decide whether to relocate an endangered species to a safer habitat where they can thrive. To do this, he must separate the animals from their current social groups, causing them distress.;Harm (Necessary): Distress caused to animals by separating them from their social groups.;Good: Relocating the endangered species to a safer habitat where they can thrive.;A natural disaster would force the relocation of the endangered species, causing distress to the animals by separating them from their social groups, no matter what Kevin does.;Kevin does not prevent the relocation of the endangered species.;Do you think that the action that Kevin took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Kevin intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Bradley, a journalist, faces a moral dilemma.;Bradley has the opportunity to expose a corrupt politician, which will lead to the politician's removal from office. However, the exposure will also cause distress to the politician's innocent family members.;Harm (Necessary): Distress to the politician's innocent family members.;Good: Exposing a corrupt politician and removing them from office.;A whistleblower would leak the information about the corrupt politician, causing distress to the innocent family members, no matter what Bradley does.;Bradley does not prevent publishing the article.;Do you think that the action that Bradley took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Bradley intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Yasmine, an urban planner, faces a moral dilemma.;Yasmine must decide whether to demolish a historical building to make way for a new hospital that would greatly benefit the community. The destruction of the historical building is necessary to provide space for the new hospital.;Harm (Necessary): Demolition of the historical building.;Good: Construction of a new hospital that benefits the community.;A natural disaster would cause the demolition of the historical building, no matter what Yasmine does.;Yasmine does not prevent the demolition of the historical building.;Do you think that the action that Yasmine took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Yasmine intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Kevin, a wildlife biologist, faces a moral dilemma.;Kevin must decide whether to relocate a group of endangered animals to a safer habitat, which will cause temporary stress and potential harm to the animals, but is necessary to ensure their long-term survival.;Harm (Necessary): Temporary stress and potential harm to the endangered animals during relocation.;Good: Long-term survival of the endangered animals in a safer habitat.;A natural disaster would cause temporary stress and potential harm to the endangered animals, no matter what Kevin does.;Kevin does not prevent the relocation of the endangered animals.;Do you think that the action that Kevin took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Kevin intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Felicity, a rocket engineer, faces a moral dilemma.;Felicity must decide whether to use a specific type of fuel that will allow rockets to reach space more efficiently. However, the production of this fuel leads to the release of harmful greenhouse gases, contributing to climate change.;Harm (Necessary): Release of harmful greenhouse gases.;Good: More efficient space travel.;A factory producing the specific type of fuel for other industries would cause the release of harmful greenhouse gases, no matter what Felicity does.;Felicity does not prevent the use of the specific type of fuel.;Do you think that the action that Felicity took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Felicity intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Isabella, a software engineer, faces a moral dilemma.;Isabella must create an advanced surveillance system to track down and apprehend dangerous criminals. The system's effectiveness requires it to invade the privacy of innocent citizens as well.;Harm (Necessary): Invasion of privacy of innocent citizens.;Good: Apprehending dangerous criminals.;A law enforcement agency would develop a new undercover operation that invades the privacy of innocent citizens, no matter what Isabella does.;Isabella does not prevent the creation of the advanced surveillance system.;Do you think that the action that Isabella took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Isabella intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Bruce, a journalist, faces a moral dilemma.;Bruce must decide whether to publish an article exposing a corrupt politician that will lead to their resignation. However, the politician's family will face public backlash and humiliation as a result.;Harm (Necessary): Public backlash and humiliation for the politician's family.;Good: Exposing the corrupt politician, leading to their resignation.;A rival politician leaking incriminating evidence would cause public backlash and humiliation for the politician's family, no matter what Bruce does.;Bruce does not prevent the publication of the article.;Do you think that the action that Bruce took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Bruce intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Zoe, a marketing manager, faces a moral dilemma.;Zoe must decide whether to launch an ad campaign targeting vulnerable individuals, knowing that it will lead to increased sales and profits for her company, which will in turn allow the company to fund important community projects.;Harm (Necessary): Exploitation of vulnerable individuals.;Good: Funding of important community projects.;A competitor would launch a similar ad campaign, exploiting vulnerable individuals and increasing their sales, no matter what Zoe does.;Zoe does not prevent the launch of the ad campaign targeting vulnerable individuals.;Do you think that the action that Zoe took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Zoe intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Melissa, a nutritionist, faces a moral dilemma.;Melissa must decide whether to recommend a new weight loss supplement to her clients that has proven to be highly effective in helping them lose weight. However, the supplement contains an ingredient that can cause liver damage if used long-term.;Harm (Necessary): Liver damage caused by the weight loss supplement.;Good: Effective weight loss for clients.;A client purchasing the weight loss supplement from a different source would cause liver damage, no matter what Melissa does.;Melissa does not prevent recommending the weight loss supplement.;Do you think that the action that Melissa took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Melissa intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Ethan, a marine biologist, faces a moral dilemma.;Ethan must decide whether to relocate a group of endangered coral to a safer area, which requires breaking some of the coral during the process. The relocation is necessary to save the coral from destruction due to human activities.;Harm (Necessary): Breaking some of the endangered coral.;Good: Saving the endangered coral from destruction.;A construction company would destroy the endangered coral, no matter what Ethan does.;Ethan does not prevent the relocation of the endangered coral.;Do you think that the action that Ethan took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Ethan intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Clara, an oceanographer, faces a moral dilemma.;Clara has discovered a method to prevent coral bleaching by introducing a specific type of algae. However, to do so, she must first remove a significant portion of the existing algae population in the coral reefs.;Harm (Necessary): Removing a significant portion of the existing algae population.;Good: Preventing coral bleaching.;A large-scale underwater construction project would disturb the existing algae population, no matter what Clara does.;Clara does not prevent the removal of the existing algae population.;Do you think that the action that Clara took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Clara intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Ethan, an ecologist, faces a moral dilemma.;Ethan must decide whether to relocate a population of endangered frogs to a safer habitat, knowing that the relocation process will cause the death of some frogs due to stress and adjustment issues.;Harm (Necessary): Death of some endangered frogs during relocation.;Good: Long-term survival and growth of the endangered frog population.;A construction company starts building in the frog's habitat, causing harm to the endangered frog population, no matter what Ethan does.;Ethan does not prevent the relocation of the endangered frogs.;Do you think that the action that Ethan took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Ethan intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Kieran, a quantum physicist, faces a moral dilemma.;Kieran has discovered a method to create a stable wormhole that would allow instantaneous travel between two points in space. However, creating the wormhole requires the destruction of a small uninhabited planet.;Harm (Necessary): Destruction of a small uninhabited planet.;Good: Instantaneous travel between two points in space.;A rogue asteroid would cause the destruction of the small uninhabited planet, no matter what Kieran does.;Kieran does not prevent the creation of the wormhole.;Do you think that the action that Kieran took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Kieran intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Laura, a dietitian, faces a moral dilemma.;Laura must decide whether to endorse a weight-loss product that has proven effective but can cause serious side effects to some users. The product's success in helping people lose weight is necessary to secure funding for a public health program.;Harm (Necessary): Serious side effects to some users of the weight-loss product.;Good: Funding for a public health program.;A celebrity would endorse the weight-loss product, causing serious side effects to some users, no matter what Laura does.;Laura does not prevent the endorsement of the weight-loss product.;Do you think that the action that Laura took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Laura intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Quincy, a virologist, faces a moral dilemma.;Quincy must decide whether to use a controversial method to develop a vaccine for a deadly disease. The method involves testing on animals, causing harm and suffering, but it is necessary to create an effective vaccine for humans.;Harm (Necessary): Animal suffering during testing.;Good: Development of an effective vaccine for a deadly disease.;Another research facility would cause animal suffering by using the controversial method to develop a different vaccine, no matter what Quincy does.;Quincy does not prevent the use of the controversial method.;Do you think that the action that Quincy took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Quincy intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
George, a software engineer, faces a moral dilemma.;George must decide whether to create a surveillance software for a government agency that will help to catch criminals more effectively. However, the software will also invade the privacy of innocent citizens.;Harm (Necessary): Invasion of privacy of innocent citizens.;Good: Catching criminals more effectively.;A rival software company would create a similar surveillance software for the government agency, causing invasion of privacy of innocent citizens, no matter what George does.;George does not prevent the creation of the surveillance software.;Do you think that the action that George took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that George intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Ursula, an architect, faces a moral dilemma.;Ursula must decide whether to demolish a historical building in order to make space for a new hospital that will serve thousands of people. The demolition is necessary to build the hospital.;Harm (Necessary): Demolishing the historical building.;Good: Building a new hospital that serves thousands of people.;A natural disaster would destroy the historical building, no matter what Ursula does.;Ursula does not prevent the demolition of the historical building.;Do you think that the action that Ursula took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Ursula intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Tabitha, a food scientist, faces a moral dilemma.;Tabitha has developed a new food preservative that can significantly reduce food waste. However, the production of this preservative will result in the release of harmful chemicals into the environment.;Harm (Necessary): Release of harmful chemicals into the environment.;Good: Significant reduction in food waste.;A manufacturing plant in the area would release similar harmful chemicals into the environment during its production process, no matter what Tabitha does.;Tabitha does not prevent the production of the new food preservative.;Do you think that the action that Tabitha took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Tabitha intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
